date,title,content,source,keywords,url,scraped_at
2025/12/02,俄罗斯央行证实或将放宽加密货币监管规则,BlockBeats 消息，12 月 2 日，俄罗斯财政部副部长伊万·切别斯科夫告诉当地媒体，金融当局准备放弃排他性的监管定义，俄罗斯此前只允许一小部分「资质极高」的投资者接触比特币及其衍生品等加密货币。俄罗斯央行现在认为「有可能」放宽目前限制受制裁国家内加密货币交易的法规，货币当局正在与财政部商讨此事。在制裁压力下，俄罗斯金融监管机构正在改变对加密货币的态度。,BlockBeats,监管,https://www.theblockbeats.info/flash/322713,2025-12-08T06:41:57.34403+00:00
2025/12/03,专家观点：稳定币难成货币市场主流,BlockBeats 消息，12 月 3 日，东盟中日韩宏观经济研究办公室（AMRO）首席经济学家何东表示，由非银行机构发行的稳定币不具备创造货币的能力，在服务实体经济方面能力有限，因此长远来看难以成为货币市场主流。 同时，中国人民银行也指出稳定币具有洗钱和诈骗风险。目前全球多个地区正在研究发展数字货币，包括央行、银行及非银金融机构都在推出不同的新式支付工具。,BlockBeats,"洗钱, 诈骗",https://www.theblockbeats.info/flash/322783,2025-12-08T06:41:56.267739+00:00
2025/12/03,Binance将下架ACH/BTC、W/BTC等现货交易对,BlockBeats 消息，12 月 3 日，据官方消息，Binance 将于 2025 年 12 月 05 日 11:00（东八区时间）下架 ACH/BTC、DENT/ETH、EGLD/FDUSD、HAEDAL/BNB、INIT/FDUSD、PORTAL/BNB、PORTAL/BTC、PROVE/FDUSD、QTUM/BTC、RIF/BTC、SHELL/FDUSD、STRAX/BTC、TREE/FDUSD、WAXP/BTC 和 W/BTC 现货交易对并停止交易。,BlockBeats,下架,https://www.theblockbeats.info/flash/322811,2025-12-08T06:41:54.922179+00:00
2025/12/03,分析师：监管与机构利好等因素推动加密市场反弹，但市场情绪依然保持谨慎,BlockBeats 消息，12 月 3 日，CoinDesk 分析师 Shaurya Malwa 表示尽管加密市场出现反弹，但市场情绪依然谨慎。本周早些时候，比特币的抛售伴随着周末流动性减少及宏观市场紧张情绪的溢出，放大价格的波动。更广泛的市场仍在消化企业资产负债表相关的担忧，包括与 Strategy 相关的 ETF 出现的急剧回撤，以及 MSCI 方法论审查的待定，这些因素在近期交易中抑制了风险偏好。 周二的上涨受到若干增量催化因素推动。美国 SEC 主席 Paul Atkins 表示，SEC 计划公布拟议的数字资产公司「创新豁免」框架，被市场视为在数月停滞的政策制定之后迈向监管明晰的一步。此外，先锋集团（Vanguard）本周宣布允许在其平台上交易加密资产的 ETF 和共同基金，也在长期资金流出后提振了市场情绪。 然而，从反弹的结构来看，这主要是一个缓解压力的反应，而非趋势性的转变。市场深度仍不均衡，多种主流代币正从数周低点恢复。下一步的考验是，一旦衍生品市场从清算周期中恢复，现货需求能否支撑住这一轮反弹。,BlockBeats,监管,https://www.theblockbeats.info/flash/322823,2025-12-08T06:41:54.317827+00:00
2025/12/03,Binance联合创始人何一出任联合首席执行官，平台注册用户近3亿,BlockBeats 消息，12 月 3 日，Binance 在 Binance 区块链周活动现场宣布，公司联合创始人何一正式出任联合首席执行官。 Binance 联合首席执行官 Richard Teng 表示：「自 Binance 成立以来，何一始终是核心管理团队的重要成员。她的创新思维和以用户为中心的理念在不断推进和塑造公司的愿景、文化以及自下而上的业务战略均发挥了关键作用。此次任命是水到渠成，她将继续推动公司不断成长。」 Richard 进一步补充说道：「我们始终致力于成为全球最值得信赖、最合规的交易平台，并坚持用户至上。何一在壮大社区、推动产品创新方面具有关键作用，这对于我们实现十亿用户的目标至关重要。未来，我们将继续专注于建设 Web3 基础设施、推动金融自由，并赋能更多人参与到一个更加开放、公平的金融体系。」 何一表示：「能够与 Richard 携手合作，我深感荣幸。他在受监管金融市场拥有数十年的丰富经验，也是最早参与加密行业的金融监管者之一。我们拥有多元的视角，也对在行业关键时刻共同引领未来充满信心。我们将继续在全球范围内稳健拓展业务，以负责任的方式推动可持续创新，始终将用户置于核心位置。」,BlockBeats,"监管, 合规",https://www.theblockbeats.info/flash/322828,2025-12-08T06:41:53.623637+00:00
2025/12/03,Binance将下架FIS、REI和VOXEL,BlockBeats 消息，12 月 3 日，据官方消息，Binance 将于 2025 年 12 月 17 日 11:00（东八区时间）停止交易并下架 StaFi (FIS)、REI Network (REI) 和 Voxies (VOXEL)。,BlockBeats,下架,https://www.theblockbeats.info/flash/322832,2025-12-08T06:41:53.005078+00:00
2025/12/03,自Binance下架公告发布以来，FIS上涨5.20%，VOXEL上涨5.83%,BlockBeats 消息，12 月 3 日，Binance 于今日 14:29 宣布将下架 FIS、REI、VOXEL，自下架公告发布以来，上述币种涨跌情况如下： FIS 上涨 5.20%； REI 下跌 1.31%； VOXEL 上涨 5.83%。,BlockBeats,下架,https://www.theblockbeats.info/flash/322836,2025-12-08T06:41:52.293872+00:00
2025/12/03,加密市场11月份整体因钓鱼攻击损失777万美元，受害者超6300名,"BlockBeats 消息，12 月 3 日，Scam Sniffer 发布 2025 年 11 月钓鱼攻击报告： · 11 月损失总额：777 万美元 | 受害者人数：6,344 · 与 10 月相比：损失增加 137% | 受害者人数下降 42% 11 月相比 10 月损失金额激增，而受害者数量下降。鲸鱼猎杀行动加剧，单笔最大损失达 122 万美元（许可签名攻击）。尽管攻击次数减少，但单个受害者损失显著增加。",BlockBeats,攻击,https://www.theblockbeats.info/flash/322868,2025-12-08T06:41:50.651751+00:00
2025/12/03,K-POP世界联盟总会长：推动2万行业中坚力量接入MOVA Chain，构建合规Web3生态,"BlockBeats 消息，12 月 3 日，韩国文化产业资深领军人物、K-POP 世界联盟总会长朴基活（Park Ki Hwal）近日宣布，将推动旗下关联的顶流嘻哈（Hip-Hop）社群逾 20,000 名核心成员全面接入 MOVA Chain 生态，此次布局被视为 K-POP 产业从「内容出海」向「价值出海」转型的关键一步。未来将直接基于 MOVA Chain 生态，深度探索门票支付、粉丝会员体系及 RWA（真实世界资产）的链上应用场景。 金融级模块化公链 MOVA Chain 具备以下核心技术优势： 高性能执行核心，满足大规模商业应用的高并发需求； 原生合规架构支持在交易前进行合规验证，解决传统公链难以满足机构监管要求的痛点； 通过统一的资产内核进行模块化资产管理。 MovaChain 以模块化设计为核心，专为支付、清算与资产发行等金融级场景打造。实测峰值性能达 110,547 TPS，确认时间低于 1.5 秒，性能处于全球领先水平。MOVA 此前完成 1 亿美元战略融资，由 Aqua1 基金会、阿联酋 GeoNova Capital（由渣打银行、多家阿联酋机构和家族办公室共同投资成立的基金）领投，多家阿布扎比顶级金融机构跟投。",BlockBeats,"监管, 合规",https://www.theblockbeats.info/flash/322896,2025-12-08T06:41:47.56693+00:00
2025/12/03,Binance Junior详解：具备家长监管功能的青少年加密储蓄账户,BlockBeats 消息，12 月 3 日，Binance 官方发文详细介绍面向家庭的加密货币应用程序 Binance Junior，支持为 6 至 17 岁（或更高，视当地法律而定）的儿童和青少年设立加密货币子账户，该账户具有家长监管功能、简单易懂的儿童友好界面，以及支持长期家庭财富规划的灵活储蓄账户。使家长能够通过一款适合家庭使用的应用程序，为孩子的财务未来进行投资。家长可向孩子发送加密货币、为其开设储蓄账户，并随时查看所有交易记录，还可一起学习加密货币知识。 今日早前 Binance CEO Richard Teng 在 Binance Blockchain Week 活动现场表示，正式推出 Binance Junior，这是一款专为 5 至 17 岁的儿童和青少年设计的产品，定位为数字金融教育与使用平台。,BlockBeats,监管,https://www.theblockbeats.info/flash/322920,2025-12-08T06:41:44.979809+00:00
2025/12/04,彭博社：Binance用户就8000万美元比特币「被盗案」获准重新提起诉讼,BlockBeats 消息，12 月 4 日，据彭博社报道，一名诈骗受害者将获得新的机会，在州法院起诉 Binance Holdings Inc.，指控其涉及价值 8000 万美元比特币被盗一案。佛罗里达州上诉法院周三作出裁决。 佛罗里达第三地区上诉法院在其裁决中指出，初审法院错误地认为其无法对 Binance 行使人身管辖权，而该案指控加密交易平台未能继续冻结被盗资金。,BlockBeats,"被盗, 诈骗",https://www.theblockbeats.info/flash/322943,2025-12-08T06:41:40.012402+00:00
2025/12/04,康涅狄格州命令Kalshi、Robinhood、Crypto.com停止体育博彩业务,BlockBeats 消息，12 月 4 日，据 CoinDesk 报道，康涅狄格州向体育赛事合约领域发起法律攻势，于周三向三家主要预测市场运营商——Robinhood、Kalshi 和 Crypto.com 发出停止侵权通知。该州消费者保护部门指控这些公司从事「无牌照的体育博彩」。 根据州政府通知，这些公司被「特此命令立即停止并终止向康涅狄格州居民宣传、提供、推广或以任何方式提供合约或其他形式的无牌照线上博彩」。 Robinhood 周三对此辩称，表示公司受到美国联邦政府监管。,BlockBeats,"监管, 牌照",https://www.theblockbeats.info/flash/322947,2025-12-08T06:41:39.383052+00:00
2025/12/04,GoPlus：11月Web3因主要安全事故造成的经济损失达1.8亿美元,"BlockBeats 消息，12 月 4 日，据 GoPlus11 月 Web3 安全数据报告，11 月，Web3 因主要安全事故造成的经济损失达 183,981,395 美元。其中 Balancer 遭攻击损失 1.28 亿美金，Upbit 被盗 3680 万美金。 安全事件类型包括智能合约漏洞、社会工程学攻击、钓鱼攻击、貔恘盘、Rugpull 等。其中智能合约漏洞造成 175,031,395 美元 的损失，发生 15 起主要事件；钓鱼攻击造成的总损失约 800 万美元，受害者人数约 7000 人。",BlockBeats,"被盗, 漏洞, 攻击",https://www.theblockbeats.info/flash/322967,2025-12-08T06:41:38.151473+00:00
2025/12/04,WEEX启动全球AI交易黑客松，设立88万美元奖池,"BlockBeats 消息，12 月 4 日，WEEX 唯客宣布已启动全球 AI 交易黑客松。活动设立 880,000 美元奖池，其中冠军将获得价值 600,000 美元奖励，包括 2024 款宾利添越 S、价值 80,000 美元的赞助礼包及 20,000 美元等值 WXT 代币。活动时间：2025 年 11 月 - 2026 年 2 月，赛程为期五周，包括：报名阶段、初赛（线下）、决赛（实盘交易）和闭幕典礼。用户拥有任何 AI 工具即可参与，报名阶段将于 2025 年 12 月 15 日截止。 本次活动吸引了来自 AI 科技、云计算及 Web3 生态的多家合作伙伴共同参与，将为参赛者提供全方位的技术、资源、工具支持与专业评审力量，助力参赛者高效完成策略设计、模型训练及方案迭代。",BlockBeats,黑客,https://www.theblockbeats.info/flash/323055,2025-12-08T06:41:31.561355+00:00
